NU_INSCRICAO,NU_NOTA_MT
193d6e2ffd9eef392ec716659fdc23fac1d33116,420.4907621928893
71edcb6d78fbeb0509dab5efc8829fd557014af7,446.8951515019894
bb4ec0a4a66bea29328f27b05364af97a510cee0,783.0633917852888
8e6c319400800b218957a303350718efb973ea9c,433.6493698358195
7f3bb110e70011ed7c2479e9404340404dc649b4,0.0
36db7700a23587cdee5e5b41eacde957501f7695,0.0
10128c120f4898ffcb7defa6a353d136264e04d8,0.0
1450365abdd052add205010a15af2c5c97b59fe5,0.0
62ff4567eed9dbbc77520b29825c43acb97c4bfd,443.08925624699907
76f4bd882da18961986d93e1bdfe2a2762e72af2,583.1599150103873
133f7e7e0af4161437709761bb772e4b1b3889de,0.0
6a116bac93936e67788904c666d69fed02a72a0e,449.8292231715167
551d242608cca916b68554dd52926ac1fe622122,424.1919616708019
578439cb0f03559a3422164dc4b5eb10c8975956,0.0
6aa3e17c6bc83770c3d592e90f353c4be9fc0351,480.42209881681254
24ee1a0e120d5872b0756e448fdacd3bb933af7a,420.2480258771544
fb4535e6f0e5e2c398fc37a3203e693df2f80340,423.9650392685724
dfcec8071e189e24919822f22287ef0a0bc81386,467.4260789522969
88e671d571a8db540f7ce8724a5b841d8dcbfecc,441.8359515956251
7ee531e6fbb5ba260c3e4a0d428d55d503113e4b,471.0826325200187
d707bb21ea251e17f041c5ea8023aad7a24396fd,657.764232283857
ef45345bb0b4a09db3155554390d1e2557609f42,618.4991547275882
8f0333d18936dba93abae9516251762a690a76d2,513.1894818374096
15cda79536b7294d3090e1a28f388dd0533ac14d,0.0
b09594efb645bbdc7abcab9db9bef4cd6952355b,0.0
b9f47d6949e5ba59c957e1e00fd80585f50293e8,453.1008591919209
855009e2ac74395d361c52ce889252b625a8aff2,0.0
4bacc9a0f16d3241892e0b898da16ff2b7ec6930,422.4903383354229
505b45f607e646d9e390d32c3c11d4395a14b409,526.0682734898267
6c02912f351de7a84dcbc68aa622520ef2c40f0b,441.74490786780683
daa134e68ca7728634d98b64cb2df991c738eb93,0.0
25f51e1257b0beff9f9a395c02f60d0751ef2abc,0.0
54276226cd7702d18400870b3962b2ce4b20d175,641.9156885327517
9efc17958d1537e4f9208def7247264edd30cee7,597.8696074344919
a70a0c34d7b25af69134c15cd03b4e517c888b4b,458.410669734593
8bc2e5e17c24713e2160cf694cb7beb794cd704f,449.03058629277155
c783511b0d8f3c4979b925ef479b06a2d18684d3,449.05903018358083
a2a3a6079e018f771c4feed5e8f156f12c75e94b,0.0
9f62bf62797fd75c90c77d288cf4fcf0d5b60bc9,487.70936637102506
0cee37077eb6a423d052323ea0deecebd51652f8,493.25741158658946
a7975835c800acde0cbe02137cd6d8e22eca8757,0.0
81e0c6398abd22369d6184a62668cfceaafe15e9,0.0
19c25266ec728a33a700f7cebc55f1448c370dbb,541.0266696509848
a017e2159876ee1ccaa0df4ec41b04198c764a72,0.0
c5531d2aa3fd138c8299965f439e41b537f651be,628.5913845265621
bef153124bfcc2ea04c1a5c6600dcabe1a706e95,501.4683534985384
00833d00c3781f59cf291f221da1427cf9f3e148,0.0
911882553e7600785185458e060737fc743906c6,430.69462248040276
ca60f71d600c3e3f971bf5670a613317af83802d,0.0
dd60acc7d78b126919997f3dfc3b3a2a3104aef5,0.0
79315b89adb4e53276af59042771ceb81447020b,497.44621521443565
40515e4d7e55b8b0c5d9e59c97270735d94629a2,491.1746164363258
f9e5ded4a55baba43219704c50f4951176ae5f86,549.4152453372988
78f0e8c308b8b48c6c1a537070647da6f5740177,496.2789568529783
02c111e501fd009c58948226c189da8000b6fc70,421.02956911183185
64b4038332016bb152a9b00df056f5729818e21f,498.6524490986276
38ae8c3d97f3d32957fbc666bf9ae82dc785ba04,416.8440576248846
5c378b023c3836ce7110247108b52a8e954d598f,464.05200639841894
c5ccff53bcdc34872e5cd5a3b5edc7e876c946b1,0.0
a4fdf2c550ee57562833e8bea6ef573283e2f322,443.14729168467545
41f00df481bbaa9a288fc8d83ebe024d1ed1176e,682.7059305383789
3a7a864b97d0b6ccf58c6b995100a3a6b0ec94e3,559.7985101767401
859a7c3966999ba2d1fc4ed84e2fe4470b8cf795,609.3190117656884
e71aabde890247e81e5a8be5f620cc9c0d0ccdee,465.40309197402956
568c7baa099d6c9183ec4cb664bffbdc984a50c5,468.78321617981476
b4632bbc26a61e21b64060871144ea1a473b50cc,0.0
b3efbaf38594d11da966cdf6867dedb2c0678db8,500.08096705424464
2dd3dd83210e8f80016107dc4face5ea65596f1b,477.6486949009139
f2ea0e27d9b9ce79c4da6d45791961feb1eda1ba,442.09946361296596
834dbfc0f334a9f715cb93673aa16f0c6a1d2c08,414.4109124523936
8925301dd87421e7c9e4eb2b35f5aab4de77fb1e,519.2527841601918
b0b5d64b5b3abcd1341741d6a335a34938934160,436.2241623624351
1eb28314e12d9f43451e0a4aef16d6dbaec22d6b,0.0
704fb62bd0b6566f9dde47a1474323f5c0696c28,459.67334720346224
9a13edb09bc41e15565c9266e4c384dd92491e53,0.0
1089167bde18f546a38bf32e537d0532d2eb6115,455.1927929707428
19e22e9c8981169ddad3e56e68bc150a43f7a950,463.03058109871694
05541f43ff280ec5ec115704592a5fabae668c7c,0.0
9ae5b1b7578f527337aca1c61cbc9e3221dbe6b6,535.4594433033778
e70776594f34315ec283b3c808440351850df0a8,488.16706747278545
6c48ad600a8846f96fe841e70b29e8526027957c,462.9064102371413
f66b663d03c71e1c5c06eebf8391bbc569ec4748,0.0
b74495dc73b8170e08569f50c37ef54f06cf5457,518.3883101834878
f4884b8499d061014beab58fc163df48c2c884fb,422.7514433829246
c60b5edc405d33d60582ba9939bfb23b2b25b583,497.83947707613294
275dbf5782d8cb4d2b444ef0a80782d9edef9307,471.97365790984963
664d87f57ae3dbeef8615f9d75471b4d41806ce5,455.6772270790044
fcbb70ca92286a3f10f6bb090135b4a5adbc3f11,638.5876618970285
8a4391abc79c64a13e60c6aaeaf2e8e494d3aea4,531.2361283355058
6faaaa082369061d6b6a99e1d3ad05736a7c34ed,448.60549990485566
5c7fae8660523d891ca0136a22cdfc9e3f2d9a0c,450.67664545812227
16be20b88a8268b954347612af7ab37636359355,583.0624172988365
0afec8105321cc0f9a0324bfc8412407aeb0b393,527.2354795155702
eef7db7d8b77abe94e29524778a1aa8ff76df781,479.1553941523395
8bbd77d56ec15ba40e5ac404c0bc94869ec363cf,657.1568753233423
c345a8209383cc6f3ece2e7c40dc0f4091420b39,457.7441515226458
a509da1742da36cc89290f268031173d6c02dc63,441.28054247056116
eee31941c9a15ef27896aa58eb1e86cb52740dc5,429.8837444901861
0fcd8afefcf47d60b9fb87b7521cadf8ced9be57,477.2436213806183
d433e6e4eca847b81f68148f22ba6304a1350c70,543.7008051628628
f7a7f7605b2b4f51f84d7812d3b322ea883249e8,0.0
1b09dac234528aa6d2dfe5f990f77da4fc65768a,0.0
517b92ea81a697c91f17969f77a0a461b64997be,0.0
1a476aa7e8ab945d9f2c3bdf6dd5c6b7d6da4505,450.7565842603414
bd5d26e62cd45b5ce64868e1beab4778d709fc64,431.343676262371
87ebc93894abd910eab0ebb1910c974c21468d12,468.57473146037876
c262a749861b72aa3c15f3afc4059d196e3067f0,447.14665850849246
ca1a2641c7176e90d72daaf11be5736933644641,482.8506596465423
486eb8747ea4f246bc82e9df7508909e9723facf,457.89054590867937
5b5b113b2598a9b93ccce2777256dd0c6f080145,455.70256235454025
f05d6f27c11346e4cf5fd49d201301e9b61508a1,0.0
f35a9a66f488d940cdf728cde2d1de94e607c4d8,0.0
4bb1c7999ea707d5631d3aef3a80177c4adbd4e8,443.1586626198924
245f3c2d6f83b0d7de0eafe4ba6885a0c6e0b8b1,0.0
49fec1f45e2aec87a4f45db624eaac5c2b22962b,0.0
aefe10e88b12c2db5e2c4042ec84d542afa34436,477.54339520618606
831a554bc210aae41c55a8fadefaf5f5b6b57078,0.0
b5c4d4cdb7181da0e31484c1643ace6ea9b9ccb7,592.8842053166507
80ff901eec9640d285bfb2f9d54503a23ec78edf,0.0
82f87f999ef9eb885376eb293c98e0d24c1c0775,454.08899545331866
ee671c65a415061b593dcdb6dfb69fdd3f0f3949,495.35486546964296
88c869a5bb6c1f4e707fb69493e05a22dd92114c,522.3660568472882
8c9da57e0c252738518df22422079bd0e9532ddc,443.56157055035845
a02d6a43329d2e80023cf23da55028036280c246,728.0614117978048
414195dc869c8936aabfd92e01dcccf05b5286c4,480.28733702594184
6a70befb31b7344771185ea36b3448388247a4ca,0.0
bf1729d377b6b22a3136785945ddaed39871db12,439.94022821679556
f6479bca2217f6dda8957b89a8b52527c921c89c,454.66289041154073
e059a14cb18302b154bcf01fe05c4862f5acd9df,0.0
c2ec2a890d52d7b76f03f7e560612b4ad787e6ef,0.0
1564df692d0a64c7dc1587cb6ecf5e973143b102,492.0186275599921
634e9b35097032a9595a1e898c20ae02087fe506,0.0
66374f3a36a6304383a3aed56d7b8d38edb872a7,574.523483783651
968113765be995587d313248ca74216603daac3e,729.3000759142592
52699793d55f39152ffc16d30cb0b732face85e2,520.478096947201
fc9f8b90b53ca7f011948af6771d63217fd371bc,0.0
c7822ff4e20895ca953fb3fe71b6ad4078b6281b,438.520911279688
10c86fae9c84a9f8ac0e5b6f1b872b2e97928b8d,419.0967684989024
c80548ba80dc06fe7f952b6d46a541477d0ec65b,481.8427426860054
4aa241d9be745d5e47e3a8a0c1d606c9878a91df,623.7567089439793
873db9c4af614a98c8177a08dc9dbc8391e2a5cc,506.8177073359772
03a871e40ccef4f1d570b9cf27afb27ab6d1f35a,555.3299906084147
5ea6829f84323da79bcc652c24a82e2374af1a98,445.18736546845935
33e69bb3800fd41adb461fb6b2247145345634c1,478.60337306638377
59635391444e7d9e0b8521e30e01f8926fe28204,444.7740079934349
d932d1f79cc2f378bb062e12e4b20a8a59bc63d8,493.48369560469314
559672741efc90bf174f3cd83609d9de577e0dea,448.9926098055416
8ecd769ca0d3a1f8658e6e3ea2f073306ab171d5,0.0
556802f575493ba712ede7a5f9659201f60c5043,463.64708254829463
7aee63d569743515ffe766e3feacef8ad7714270,420.2342195542426
cfd0bc5f5968e253b16d7a48a39328b7d143efa6,428.92599296820276
96a358cc3423af4a6d6c0798a1d11b863367a612,473.67247838332446
e7cfbcd18b8d3896bbe80fa618467f11c1e5c119,750.5777832279291
a49b010075be6ea1fbe200b3a4482f8db22935bb,508.63177057328335
aa783515ff738d23f6adae631cbf51ab58fae5b7,451.23789764006546
fd95ade5272531152f2b812d1cb0dd152bfa0678,0.0
c3705ddc7fa0f7a6c52e847cecc626ed1c29e52d,438.22073137700994
510862ea3b620d1546ec1de5bd0747e9814c03b1,425.81496101000533
5465919b4d336bbe836eff75f4b5938eafdb863f,444.3449509178286
59230f0cbc1d1bf861b8fd4e8a71590ae8b89a07,0.0
a8c411d8342cdb098e1cf95684f42e9bb9378861,0.0
88b2df87e6e0a8c9272d26276986e4854cc0a516,0.0
fc59feb8b75f22a86ef27bf267a3e7f8712b8a42,42.052732912512
0e8c4d7cb64e48279a35f17e2a7daafbf086d74a,0.0
f3ec22388ed99e774eb6061402dcccec6c752f4a,0.0
a4aabcd700916946086484109b24e93fcf1afd5a,0.0
e1fbacc49f716328a083f9dbf582634cc06a8788,0.0
171b73d1f977fa036496f24235246fe1d4b908b1,443.8067757255858
06b76c46f0ee949f0ab7be51f935ec3c28555c5d,0.0
36cbe0bcd7f87dcdf90dd80aeb0c329750494aa0,442.80028424639545
11673ed83a0b38c8c9eb7d433ce3e6be62728227,0.0
0a7114f2651f9950f6b26403af84850cdfa6952e,432.8237829137752
2e4aa161f3b3cfc370ef03b4bdeb200e4fe23d65,450.2494503952586
429852d4cee9e8493c4c0f9b39041ce36f273902,347.7581986278076
6ad6009351c9509a0651c645a9b1fe17511f21a8,0.0
0c48fa375c471885cbf20a651c6667bd37722c7b,0.0
a1566334143f4bdfe6c9dbb7e9d081ba11cacd14,437.22850083775035
17588b6e96d3879ea23c2ca570e0836cd993ee07,440.0176408205451
dcc85bf9eef117aaa1c1de4619d9f2f52efd7b68,419.2740944652788
c5baf118bd7fba6fe5b151a3808e0a086a70a612,468.7344061789872
d2a0ab1bdcbb6a935f251251bd351bceded53443,0.0
2a025b7f161d1a3fb2aa71bcacb24ee8f309e3ec,0.0
77afc294bc91231448719e84c2172a01a8b14de6,575.6065967283712
fe11eb3740005701931aba6ae42a0176c3b7bf94,824.4549221841208
ceda53a524cbd1c0255de4af3f829ec8e698851b,0.0
f42ba849a8b102e802c1d4eb6471114bdf2c92ca,446.9825858211413
0e0f3edd6942644821f3a524324257f3a073ca2a,464.56805729656054
23e0b51ae405dcfdbf9b9916f9e55de4e3db6aff,482.19327852227616
f276df735911779a1ff5d835bcaf6d214d3effcb,475.9969618683113
20b09a8ae57394e6cad0a2dbe1e436fb41430166,458.2496095887509
298bcba6ae69f6f7d31a68dfce32acd5b1420b65,466.3747111733177
6caf3bb3d3d47b7e0f94d38d2a9df42983baea52,442.15856997944053
f948ef2230e786ef593c7c4a86e47620453ae8cc,527.4924874514523
eeecb5149ff0cbf59351b2a42b5d71814fee6158,464.52883253139896
ac2e0816e652cf5260cb45260a9db9a29833b15a,534.6782564771889
f8413a0ac36dc1a0a59b0773d379e6214bff12a3,0.0
1a9819a1016e7e93f904c44fc6941801552e27fb,448.24400975584723
2a13cec7699aceeeddef567b3cf896c1e9365cab,584.5358502151587
62ec1107cb4bd781ac13c6e4e7a0e44f27f316ee,459.979288065017
a3d09f8b1233436ca38409f8c2127f3a57049cb3,432.8280152509709
2a289379a56b3fccb4f825808cb8cb62e3464de4,523.1280330949074
14a62b2ff36bc2ba66fcb6b4a2401359866b1435,470.26606068460796
f1f40995a03ec646ede76673c4058d4286ee5d86,753.1663421362682
ea4d2f256b094b4414574ea67320c3e2204fac10,493.4431111547117
205142cfb5053b476483020f0128e68d0ff66a4f,436.68213188393906
974537a130b3e5947e0d114c2624859b10affa6e,519.6938922567294
511409d7b89bbdc33908a9f7d8a88281725d30f7,693.4287724431114
2fffc2354ce66a2749250070ce91113dfb3d29eb,460.9796690267184
8ae80d6ac3e2828514467c5b6388ea1619ef001c,469.7168349955947
232129e63278dac8d9f82baaf23c3534bae396d3,0.0
f5187e928a06df7f5893dad371d369addd05a751,440.5732945587273
e366080005222df476c35a67b0e008005e41916b,422.89965127080075
c1fa33596abab41bdd213972ae7f9da1e6c4c279,423.1502952199175
d0d090255785236abb819b4381eccc5bb4fa8780,0.0
4eddf63f1894597b6fccb444d0b3af2fda07408f,551.4403724961245
98ed70e91cd47bada7c7e04874e67081b9c0a0fb,444.7648847061341
49350b0634798bde6649569eca496786e5d1bce7,572.6463583212941
e046ad101fdafcc2bff2938bc966371938895165,458.6224298511222
5f65e9cea038483e95b1571d789b04474742331a,0.0
722d97009100f6a48bafc0d06bf27c4df3d9d0c3,553.9681702582277
b17ced34952e5be0f0b3c21c873c8809467bfbea,0.0
9b674f2aa793e02aa4cc1014cdf367ecb60b3553,691.7157934027468
803162024415686a9cdd15cbce5ab265be727de1,444.4368763441878
18c31ee038a03d960fff336e75fda48d49c13152,439.146895014795
2f4d0ba8b7960ef522a09e027c2e6b6205497075,435.3576744590058
ec8023fe855579afd62dd4a8a6da60b7fc6793b2,0.0
a8431c5dc49e110d42ca9b3b8ea956582bdc4844,0.0
dd97e0ca3de4a5b8a02e78270b75ca0ebe203ebb,444.8027425507216
1e6a6af52a2b0f254f198fc26312b8c47261aeba,446.82946338184075
188cde61038965b9bc1c874f7d81f3fd7c3815f0,724.9606108785023
6a2aa4caed6c6be94439dcd364528079b131287a,453.02658544473655
c02439fcc09f72a19a3bd4e42ef9abad23b96f5a,484.97377673271336
5075256486748587164fc3170622af701b21fc87,0.0
12357b2bb019bf1694ffe33a3218bd3bd54c45cd,487.0631875017793
d8c79f03dc32ca0d7453c7d1f0ec0447d79f7eee,414.13710939678816
89d9dc4d9de06f2d0cdd4dba2997b09cb094f084,0.0
75b7f61b22b17fdcc865fe1a75238f4090f25d7d,475.63076066760885
92d49b237a1812dc06948114e9d1ed2ef1b46768,606.3500778966625
7a48ae2165b2829894c952ab60838a7af20168e0,434.2625798691884
1ad51bbf7c21c610b0ac548d521f32e674fb524f,444.31791199531136
c7eac1d3a958cdf037b5ba6b40091feddd854f11,0.0
835ce6032947fb96ecde73b33b6caf66ae4e556d,502.84389746299655
0d5812d99dfb4e0ed04dfd964ecaadc8ac088468,476.8906623107797
425f9cc3da2ba9f7456741f422840246688bbda8,421.3191410656251
b6e88ccc0391dece267c4d9b48c44490903b46b4,459.94392519400765
d7629981932ce24db6a7b5b517fb45a596617b38,577.8515394144522
310c3f8dd45384575fa7e50214be3bdef8544d34,545.6243128305938
53d44c22cf452cc8853c229cf25fa07a2abf1f28,433.68341804160156
13eccb901c037133fe76ecbbed58904572ff2775,480.7201641124594
d17a26497cbda25c25835ce0b4aa419ed30f2a78,0.0
89504f44cdc890073b19be26e62574c50615536d,0.0
abc18711518dabe7e3a5b7baa7de479630772981,540.1243035083306
475716bd9be22aabc54e6b6ef5958519b2416786,385.16933531854914
11c7926b1b620266e2bc1fb8eaa0197f3f9bf9ac,424.509943146119
86c838eb84d6b2b11398ebf5a2e4702e1abac79d,444.54839447766
e6d95d1352ec259fc7e96050ceda73ac60f23e4a,0.0
cfacab7dac22d85fa964377ea32b4be78a3b648e,464.84370897277876
fed57b217d41195d999e8bce552d49eb76f59688,0.0
dafda14a14ae17b06457a9c751ca709641fa2a43,515.7805412602955
e254342fabb9a77fb9d3e975a61a3e30928adfda,546.3953161413572
2a099b53c306338d95920b9ea1d7a786ecd29137,0.0
ab26f24b43b865caeb74cfe83bc887b3af2fedd9,0.0
2983370b79c09bf78418e4335e0884bb926a5fb0,449.4604479676216
0807d301b8c5484c9bace1f909f1e76b8656c91e,484.66118643217317
4816f04ccbaa1e4b65de8f216a428e1a35cec252,437.32164289398827
00ad5d5600298c70d3a4511ef2e84a483bb22c86,446.7492832478527
7b807ff1f62f5e196af28f0b495c359dccba903e,466.73257406602335
3827e819a620d8f9a085c22cea412b1865aed0c7,465.44779103837806
8f8c6bc5499c24cda37005caa310b7207d7801ed,555.2838398831351
5d26e9941bde49a3523668999ea53f4cd6d7c9e6,434.2644344186606
da2d48a8443b76c28d3073a76005e912d2e152b4,589.7771238308061
3e5fa0fda2258366ec6de455735875bd7a86e30a,440.7541303896022
9d8fbcca019a71a67c870dce2de462a019da9c69,523.1588232978966
3dfe82e880147acb09c7170075a65b923c53b6d0,432.7379064754753
c6b1200a3cda2550da02561106d01d043db73a44,429.1532381032906
9c68cce8a9ff170ce8fdd6e30c4b48de0dd1d6c8,0.0
17a85e2166e19b1993126fbff01206beae738a06,712.1010600283886
ca61f22d18a2a12d4b334bc0886508a65fd06cf8,469.10669554974345
9f9fc65511e3191de84d8ee129a1e499bfaeadd0,485.2334136220331
14fd5065cb7cd8bb434afc81af8d05d7b92a216c,0.0
c28e871925f763bd88d85acdaccc17c85f21835a,0.0
0ebc697a57f14982a84f3eec580484644f6c000a,509.15346608034804
bd507a7d96c89d9e0991798a6f9e7e452c5570ad,447.6891690579163
d74bea2e5f86bd313b6bb7907a82b740c6f18e1e,444.61780560229033
446ced3e5fde8d61781304cb4e9e9fe131628a50,610.7834699178596
8e02a8d2104547a599667b38312691bd19b3bb05,432.27930771347627
e490a4b077b1d2750db453b48f6ad43a55cbedcb,577.1512909447346
e4c9df4005db1531039b317e86eaaeac4b06c4fe,567.0794359527031
85873d5f8b0edad63b2d5be9ddabc89dd2ddd1c0,437.74272378013
281fdf12804aeed37efddf06d2f156149fa25757,476.67948749599935
b0bd0c8160b84d218958b30bfa84d36ae2eecc1d,533.650655197312
87fdb4510def669e4fa6434518d67d253058d250,444.0942760620303
e1e7281374350c1d8823d83d22a4f29aafada269,493.2942913377746
9cb8f42151a04431bca0fe29f4f8b9474ac6173c,471.8012295744492
6769b690480fee480998f11ab1791b1ac6ea398f,531.213596644578
1e2bdf3db4cfe8a735053ac6fc31928cfe675822,648.0137289382455
ef0b14ee71e890ac849c112effd0da453baa737a,0.0
2c1318677c2f31dbcacb31e0645576ead8f10e36,0.0
ba2f1709027e9bf363be7f6de512132f7d4af757,494.71855082548507
024cdddafe69a9ecc38a160d9ba4c297650d4baf,0.0
0282178843e3c4cda6f4396d0f77ddf4dd5cf8ca,428.8682481790106
f92b5beeaaf6d7050f6e3fa08c3841093461c99e,0.0
6e91321e228d6d4dd87f9730a6551d72b33931ee,431.2998175188092
1e48758bf7f8af48969afa1e56ffee66f92f41d2,454.3634243205938
78ce05c90219380972197a06065cfb5a684f8b86,455.4758374796195
39aad74d8e9084f2facfccae4199d91c62db98c4,0.0
d1937748cc2c90942de393c34c2255137c803eb2,488.08640714543105
c133dc2945c16fb60ae37db0bc7743959f3da3d8,429.0877996960573
83fa6da48f33782c6dcc3ff3a64a94022221df13,417.36262899788954
d26a47079931199956f0b05bd3dcae4a0273459d,423.20088968044087
9cc4861e6d7a0a86caed8d7b063635cc90133b5a,0.0
d302df44c6e15373315852331ebd3b6dbbb4f2cc,633.9369357657789
7c75c93b5545fdd9e5beb09c956a693548424643,428.30705315077455
85850927c26adce658c878c72674532ff1355a0a,474.71047810527165
d1244777ca02ba8c470c11d07fd4d1f1aeef2841,452.8240302370036
ffbae0ca9e948254b873fc862b12fe39957058e3,437.8832773364256
35338f06701599600faa271b375044621238af07,0.0
d44b87fb81b1c525b44b845d8f4311b137a7ca55,0.0
b96064b65630b4832f20c47ce3b7ed5f9be9a052,448.2918883824197
f15ba67882369b617b42295b716c82d8e5af5c70,637.1315495371595
4231b98f39f34149443bd70a4ccef54336a925b1,614.3369448438463
f35249833d1bebb70b5fa6345904cb0e3f222600,647.14104030204
407d69d21909f9944c6ae17a2a3266993b2a5846,520.3728272381418
5eb3d9141dea67e92d64e4de349dbc84f7e4daad,0.0
e4af0fe1eece28c3316bdb5f7859e0555d816adb,530.4763231028794
01ece8c37e9e349da24020b3a914426b212bf893,512.1464606877107
e2340afbf8f44e672546d21c55a7f16918540ae5,494.03876947529255
b2e5a9e7f53f8f9a8078a5bee7ec6a981a95856a,484.2361167949391
fa6c1cf41ff915d405e1f65f10f564a117baba9d,503.01251413852253
95b67d2b35b0e9d32ffa518017824bb909f823ff,580.4508988623134
601bc46879ceda8acc99c9e024bcf5ae418bed93,0.0
038f4ea50e490ef4dc4a8a66d2a938fb5af4cfbb,575.3523906419725
8b7d82c481a6ed4a1c5d0ca8012da250be2f0d6d,437.4154444242539
238f25431ccbb438872d987652ccf5bc75c0de28,0.0
e764e0c5d6420b20733cd195050ece92813088a8,472.22092242416494
5885904584fd96c4b81b1c7dba12d3069f1279e7,443.60948535258865
f3d828523fb53b206d38e0d6c383dcb8386fff06,483.9182269037394
129760f8a10b98f61fc894a2643cae4cfb0bb4e2,447.23311583269594
d93f82953b232e32f09c49980023a6dd5190f82e,426.2347894373144
ebb32cf7d8b122a5dabd41723d31d834147b0944,436.5454989282524
26451da54b7c50dd68a91b78480fae246c5c9533,0.0
7ede2e4d7b38337e9819adbcd29f493efaf1422f,430.88519923332177
b9e4381ea0e72ecc8e3151c5aa12a1eeb6f71ff3,455.6446552984581
27d03b6f1128b3834d6da1fbab4fdb51f29528a1,0.0
4c655a6be04f11039d8691c84f32a127aa31302b,450.38983393482755
9b11807d3cd299ae7c4673b996efde237367869f,470.62363807589355
29fafe8bae98f668dd51b9f8be530d27463d1028,0.0
e8f1b07f87537cb6dfa1ad1427023dc333615908,465.1200947129859
36aebe2504c407fae6a55dd78b6088606650b14e,0.0
32d60cd95e9dabae2aed8f052195d6eed8703ed1,0.0
6b6eee04163a5cd03fd3b7ae6c5dc1aabe77be1b,692.1850250857019
ef18490c7eb36b305d531c27369096537d08755f,425.57050690947017
c69a7ad481dacbef32e5b399675ec26c653c0983,474.7921784128498
cf762d282e71afd27f192bfecbea9deecf0e48dd,442.9684061137335
8da0e8a66b166af3fbcc90b8a3648dc4ce30ca66,449.3437582702557
f97331e59feafd161d011018f9c74fba1fae199f,548.978012668594
58aa87c8d62f7e274075e201f0321699b63a2449,490.1236750098424
2aeae4cb7ff22ac771309a15f6bb72cbf71663e8,0.0
22a5b471349d6a7f6481f7e41e759d42d700f321,0.0
c098d4843d7e2c6f092659d6c7e856561e1bf965,475.9979879683395
69b82b274c4e45630e076443ad0f92022d55f561,514.0001476063328
88c09b0e47df70ac2a800ee9356c07c149e47965,522.8328971724122
c0f03ca18e52b127c3c65c66ca3e9ee8338066a9,486.75812644590144
130552305b1d235736ead954f3a39a31a5e26a85,465.6208061669803
4568958f97d91d411e056f26e468826db0f65252,0.0
cbf871506b2a8d2a250a613b163fd36613967987,0.0
38a2d03c567e15017340fc668151031745829f6f,444.8578246911488
6ae74b2f1e84cea7bf8f3cae68aa0233fcf0d064,510.84277033110254
f34367830fcea24bed44531a21723c743aa23388,432.6988372507875
898940208d1a3c6a9ea725ea81f70d9b19de9d6d,0.0
2947711097206170cb5cfcad8b3264e7d46cf84b,555.9559172706298
e62a7ba6f2a93d3ad7f8762b64b4637d687fc2f8,432.99053093923413
4236bab9aa4fda581822d73b2673e18173259236,555.5095838159384
8b74ecf4de459564720217586afd122cdd9a8dc7,413.7849404935661
3159104a8cb51f88391d02e5679c7b8164e3cf3c,426.52406773816455
b7e095ed890bd1d17a60cf3a9b09d66412ef838d,0.0
ea71616417d91e7c2de90e3cc7e429379b8cf720,565.6091584001358
b88b2ecdda851269372c7abd185d062a7e6d2c06,511.49927013286253
9c73e772e63092cb448869f90d7a2239dded321b,0.0
6a0719a5fb508494cab0f47bdd2f92e2d5d0572b,434.8166309480602
98aa4c1c55ff040e12b69753c3dd1b04875ef742,0.0
c48349804ad466de8b8c6b8e32897f1f45e9c3dc,0.0
d945f52c48de4820b70d2ff189e79d3533d6ad19,452.4176982881053
8fe2c10948fd33bdc81b52c706b0ff35eb98363e,501.53148733688664
52feee56c52b89353482d8ff79596da74721397d,484.35783150657545
4e18ab8ae4fd83938f5494798f508d5367cac2d2,425.48137567986095
7730709b7ca12db00680265a9cc539d8aa1fc514,0.0
8cd4a434960e502f24fc78dc6dec07b6f334b4b5,432.3374267241839
a39c1a2900822cc809183f0ca9a5a5fb7b3ce78e,443.93332585397593
54ff102165b4e93fac3b1f5da7f71819da23748e,434.5432241562921
d4b5ef6763f16e3d4ed198c2fc6b08e7b7a4b813,443.64849792113955
2d5560d6dbef33600be60952b3aca292c59ea7b0,459.0874424991536
980beb6549cdfb6c50c021ebac3193ab8a767283,428.7531875793731
49ce40d232d573f1b4c2dedaf7d62b51a41f376a,418.51198897338065
976c956801b752be72d06bf859a82f6f8d81f125,462.87715169603183
d623c0a31c3bed84a4bb48d84e71fd2680276aba,0.0
18f200b076c037a10fa275ac170a70490f5dfbb2,456.3503254919489
42d7da47303db95ea24874a9982c45e9154fe14b,0.0
3eafd7a24678d09e9e32a45cfadd28505e3868dc,0.0
cee30066639835f12782e9590849ca897ac1b171,594.1974140702229
18130c488765f063eceb9fedfe87e7cdf2fbdb0d,508.4405334806303
0181d96df3733bc40c221a488d453f150d34d829,513.4780812588923
c9d8c520f64aa59e3b241482268d5071698514b7,439.7727577820496
e4429cb4643af3638695f52912a9594f6bb5254a,453.63625141661777
02b349161484b5bdda3e5de7767518da1ef52564,0.0
31b7a6f4a7402a43e668a2c7ced72e1a14bc1d79,547.2699968916535
23aa1ab1064be4febd0b0e54f239176bac13d4a2,507.86874282385907
813c8241c45c9baf7cc1ecae80a0690059c3d99f,542.8783663462258
27ab51f4028992f4d54134a73a8bf348d9d8474a,465.9539399221153
e3243dd90fbcd04e7d365b99f8dc3ff3ea632333,481.4331966034284
4b213cf1f92a34b91d49d99d859efe8a2914694d,529.8702097751949
